variant,agent,session_id,turn_idx,row_ts,observed_latency_ms,prompt_len,chosen,confidence,fallback,path,n_tokens_est,expected_out_tokens,projected_cost_usd,projected_latency_ms,tool_required,has_url,code_fence_count,scores_json
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,20,2026-04-15T04:16:03.882487,7.98,561,gemini,0.8995,False,scored,140,280,0.000742,98.00000000000001,False,False,0,"{""claude"": -0.0675, ""gemini"": 0.8995, ""gemma4"": 0.5819}"
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T04:16:24.118031,7.98,2328,claude,0.8062,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 0.8062, ""gemini"": 0.1373, ""gemma4"": 0.0042}"
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T04:16:24.118031,7.98,33,claude,0.7991,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 0.7991, ""gemini"": 0.1754, ""gemma4"": 0.5678}"
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T04:16:24.118031,7.98,346,gemini,0.9026,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.0417, ""gemini"": 0.9026, ""gemma4"": 0.5222}"
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T04:16:24.118031,7.98,49,claude,0.8057,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 0.8057, ""gemini"": 0.1592, ""gemma4"": 0.5734}"
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T04:16:24.118031,7.98,25,gemini,0.6232,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.406, ""gemini"": 0.6232, ""gemma4"": 0.5149}"
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T04:16:24.118031,7.98,23,claude,0.8018,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 0.8018, ""gemini"": 0.2206, ""gemma4"": 0.5228}"
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T04:16:24.118031,7.98,36,claude,0.8899,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 0.8899, ""gemini"": 0.1243, ""gemma4"": 0.5271}"
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,14,2026-04-15T04:16:24.118031,7.98,27,gemma4,0.6708,True,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.6762, ""gemini"": 0.1971, ""gemma4"": 0.6708}"
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,16,2026-04-15T04:16:24.118031,7.98,230,claude,0.7346,False,scored,57,114,0.001881,68.4,False,True,0,"{""claude"": 0.7346, ""gemini"": 0.3695, ""gemma4"": 0.5906}"
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,18,2026-04-15T04:16:24.118031,7.98,89,gemma4,0.5276,True,scored,22,44,0.0,3.5199999999999996,False,False,0,"{""claude"": 0.5001, ""gemini"": 0.5009, ""gemma4"": 0.5276}"
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,20,2026-04-15T04:16:24.118031,7.98,561,gemini,0.8995,False,scored,140,280,0.000742,98.00000000000001,False,False,0,"{""claude"": -0.0675, ""gemini"": 0.8995, ""gemma4"": 0.5819}"
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T04:17:08.963557,7.98,2328,claude,0.8062,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 0.8062, ""gemini"": 0.1373, ""gemma4"": 0.0042}"
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T04:17:08.963557,7.98,33,claude,0.7991,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 0.7991, ""gemini"": 0.1754, ""gemma4"": 0.5678}"
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T04:17:08.963557,7.98,346,gemini,0.9026,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.0417, ""gemini"": 0.9026, ""gemma4"": 0.5222}"
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T04:17:08.963557,7.98,49,claude,0.8057,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 0.8057, ""gemini"": 0.1592, ""gemma4"": 0.5734}"
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T04:17:08.963557,7.98,25,gemini,0.6232,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.406, ""gemini"": 0.6232, ""gemma4"": 0.5149}"
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T04:17:08.963557,7.98,23,claude,0.8018,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 0.8018, ""gemini"": 0.2206, ""gemma4"": 0.5228}"
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T04:17:08.963557,7.98,36,claude,0.8899,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 0.8899, ""gemini"": 0.1243, ""gemma4"": 0.5271}"
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,14,2026-04-15T04:17:08.963557,7.98,27,gemma4,0.6708,True,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.6762, ""gemini"": 0.1971, ""gemma4"": 0.6708}"
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,16,2026-04-15T04:17:08.963557,7.98,230,claude,0.7346,False,scored,57,114,0.001881,68.4,False,True,0,"{""claude"": 0.7346, ""gemini"": 0.3695, ""gemma4"": 0.5906}"
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,18,2026-04-15T04:17:08.963557,7.98,89,gemma4,0.5276,True,scored,22,44,0.0,3.5199999999999996,False,False,0,"{""claude"": 0.5001, ""gemini"": 0.5009, ""gemma4"": 0.5276}"
cost_heavy,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,20,2026-04-15T04:17:08.963557,7.98,561,gemini,0.8995,False,scored,140,280,0.000742,98.00000000000001,False,False,0,"{""claude"": -0.0675, ""gemini"": 0.8995, ""gemma4"": 0.5819}"
latency_heavy,claude_code,claude_code:demo-session-001,0,2026-04-17T20:09:29.446935,1300,29,gemma4,0.6272,False,scored,7,14,0.0,1.12,False,False,0,"{""claude"": 0.5737, ""gemini"": 0.2884, ""gemma4"": 0.6272}"
latency_heavy,claude_code,claude_code:demo-session-001,2,2026-04-17T20:09:29.446935,1300,41,gemma4,0.6725,False,scored,10,20,0.0,1.6,False,False,0,"{""claude"": 0.5861, ""gemini"": 0.2762, ""gemma4"": 0.6725}"
latency_heavy,claude_code,claude_code:demo-session-001,4,2026-04-17T20:09:29.446935,1300,26,gemma4,0.8134,False,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.0348, ""gemini"": 0.6926, ""gemma4"": 0.8134}"
latency_heavy,claude_code,claude_code:demo-session-001,6,2026-04-17T20:09:29.446935,1300,51,gemma4,0.6879,False,scored,12,24,0.0,1.92,False,False,0,"{""claude"": 0.4518, ""gemini"": 0.392, ""gemma4"": 0.6879}"
latency_heavy,claude_code,claude_code:demo-session-001,8,2026-04-17T20:09:29.446935,1300,22,gemma4,0.8749,False,scored,5,10,0.0,0.8,False,False,0,"{""claude"": 0.5197, ""gemini"": 0.1477, ""gemma4"": 0.8749}"
latency_heavy,claude_code,claude_code:demo-session-001,10,2026-04-17T20:09:29.446935,1300,32,gemma4,0.8611,False,scored,8,16,0.0,1.28,False,False,0,"{""claude"": 0.6186, ""gemini"": 0.0581, ""gemma4"": 0.8611}"
latency_heavy,claude_code,claude_code:demo-session-001,0,2026-04-18T02:00:36.022352,1300,29,gemma4,0.6772,False,scored,7,14,0.0,1.12,False,False,0,"{""claude"": 0.5737, ""gemini"": 0.2884, ""gemma4"": 0.6772}"
latency_heavy,claude_code,claude_code:demo-session-001,2,2026-04-18T02:00:36.022352,1300,41,gemma4,0.6725,False,scored,10,20,0.0,1.6,False,False,0,"{""claude"": 0.5861, ""gemini"": 0.2762, ""gemma4"": 0.6725}"
latency_heavy,claude_code,claude_code:demo-session-001,4,2026-04-18T02:00:36.022352,1300,26,gemma4,0.8134,False,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.0348, ""gemini"": 0.6926, ""gemma4"": 0.8134}"
latency_heavy,claude_code,claude_code:demo-session-001,6,2026-04-18T02:00:36.022352,1300,51,gemma4,0.6879,False,scored,12,24,0.0,1.92,False,False,0,"{""claude"": 0.4518, ""gemini"": 0.392, ""gemma4"": 0.6879}"
latency_heavy,claude_code,claude_code:demo-session-001,8,2026-04-18T02:00:36.022352,1300,22,gemma4,0.8749,False,scored,5,10,0.0,0.8,False,False,0,"{""claude"": 0.5197, ""gemini"": 0.1477, ""gemma4"": 0.8749}"
latency_heavy,claude_code,claude_code:demo-session-001,10,2026-04-18T02:00:36.022352,1300,32,gemma4,0.8611,False,scored,8,16,0.0,1.28,False,False,0,"{""claude"": 0.6186, ""gemini"": 0.0581, ""gemma4"": 0.8611}"
latency_heavy,claude_code,claude_code:f990c63e-cf39-43c4-92f6-e0d26e23ae72,0,2026-04-18T02:01:16.369348,4.41,54,claude,0.9021,False,scored,13,26,0.000429,15.6,False,False,0,"{""claude"": 0.9021, ""gemini"": 0.0707, ""gemma4"": 0.5073}"
latency_heavy,claude_code,claude_code:f990c63e-cf39-43c4-92f6-e0d26e23ae72,2,2026-04-18T02:01:16.369348,4.41,3,gemma4,0.7819,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.2437, ""gemini"": 0.5229, ""gemma4"": 0.7819}"
latency_heavy,claude_code,claude_code:f990c63e-cf39-43c4-92f6-e0d26e23ae72,4,2026-04-18T02:01:16.369348,4.41,3,gemma4,0.8319,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.1937, ""gemini"": 0.5229, ""gemma4"": 0.8319}"
latency_heavy,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,0,2026-04-18T02:01:52.756732,5.36,29,gemma4,0.728,False,scored,7,14,0.0,1.12,False,False,0,"{""claude"": 0.6202, ""gemini"": 0.1411, ""gemma4"": 0.728}"
latency_heavy,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,2,2026-04-18T02:01:52.756732,5.36,4628,claude,0.8316,False,scored,1157,1024,0.018831,614.4,True,False,1,"{""claude"": 0.8316, ""gemini"": -0.193, ""gemma4"": 0.0213}"
latency_heavy,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,4,2026-04-18T02:01:52.756732,5.36,4975,claude,0.7165,False,scored,1243,1024,0.019089,614.4,True,False,2,"{""claude"": 0.7165, ""gemini"": -0.1165, ""gemma4"": 0.0588}"
latency_heavy,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,6,2026-04-18T02:01:52.756732,5.36,5590,claude,0.8665,False,scored,1397,1024,0.019551,614.4,True,False,0,"{""claude"": 0.8665, ""gemini"": -0.1723, ""gemma4"": -0.0374}"
latency_heavy,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,8,2026-04-18T02:01:52.756732,5.36,5590,claude,0.8665,False,scored,1397,1024,0.019551,614.4,True,False,0,"{""claude"": 0.8665, ""gemini"": -0.1723, ""gemma4"": -0.0374}"
latency_heavy,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,10,2026-04-18T02:01:52.756732,5.36,13,gemma4,0.8359,False,scored,3,6,0.0,0.48,False,False,0,"{""claude"": 0.1993, ""gemini"": 0.5102, ""gemma4"": 0.8359}"
latency_heavy,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,12,2026-04-18T02:01:52.756732,5.36,13,gemma4,0.8859,False,scored,3,6,0.0,0.48,False,False,0,"{""claude"": 0.1493, ""gemini"": 0.5102, ""gemma4"": 0.8859}"
latency_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,0,2026-04-18T02:02:23.589926,3.2,56,gemini,0.9408,False,scored,14,28,7.42e-05,9.8,False,True,0,"{""claude"": 0.2288, ""gemini"": 0.9408, ""gemma4"": 0.509}"
latency_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,1,2026-04-18T02:02:23.589926,3.2,56,gemini,0.9908,False,scored,14,28,7.42e-05,9.8,False,True,0,"{""claude"": 0.2288, ""gemini"": 0.9908, ""gemma4"": 0.509}"
latency_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,3,2026-04-18T02:02:23.589926,3.2,60,gemini,1.0132,False,scored,15,30,7.95e-05,10.5,False,True,0,"{""claude"": 0.1847, ""gemini"": 1.0132, ""gemma4"": 0.5292}"
latency_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,5,2026-04-18T02:02:23.589926,3.2,60,gemini,1.0132,False,scored,15,30,7.95e-05,10.5,False,True,0,"{""claude"": 0.1847, ""gemini"": 1.0132, ""gemma4"": 0.5292}"
latency_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,7,2026-04-18T02:02:23.589926,3.2,1,gemma4,1.241,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.1272, ""gemini"": 0.1802, ""gemma4"": 1.241}"
latency_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,9,2026-04-18T02:02:23.589926,3.2,1,gemma4,1.291,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.1272, ""gemini"": 0.1302, ""gemma4"": 1.291}"
latency_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,11,2026-04-18T02:02:23.589926,3.2,39,gemma4,1.0,False,sensitive,9,18,0.0,1.44,False,False,0,"{""gemma4"": 1.0}"
latency_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,13,2026-04-18T02:02:23.589926,3.2,39,gemma4,1.0,False,sensitive,9,18,0.0,1.44,False,False,0,"{""gemma4"": 1.0}"
latency_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,15,2026-04-18T02:02:23.589926,3.2,26,gemini,0.8227,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.1654, ""gemini"": 0.8227, ""gemma4"": 0.5527}"
latency_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,17,2026-04-18T02:02:23.589926,3.2,26,gemini,0.8727,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.1654, ""gemini"": 0.8727, ""gemma4"": 0.5027}"
latency_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,19,2026-04-18T02:02:23.589926,3.2,247,gemini,0.6954,False,scored,61,122,0.0003233,42.699999999999996,False,False,0,"{""claude"": 0.2258, ""gemini"": 0.6954, ""gemma4"": 0.5357}"
latency_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,21,2026-04-18T02:02:23.589926,3.2,247,gemini,0.6954,False,scored,61,122,0.0003233,42.699999999999996,False,False,0,"{""claude"": 0.2258, ""gemini"": 0.6954, ""gemma4"": 0.5357}"
latency_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,23,2026-04-18T02:02:23.589926,3.2,111,claude,0.5692,False,scored,27,54,0.000891,32.4,False,False,0,"{""claude"": 0.5692, ""gemini"": 0.4311, ""gemma4"": 0.5085}"
latency_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,25,2026-04-18T02:02:23.589926,3.2,111,claude,0.6192,False,scored,27,54,0.000891,32.4,False,False,0,"{""claude"": 0.6192, ""gemini"": 0.3811, ""gemma4"": 0.5085}"
latency_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,0,2026-04-18T02:02:54.614906,2.8,27,gemma4,0.6974,False,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.5307, ""gemini"": 0.2627, ""gemma4"": 0.6974}"
latency_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,1,2026-04-18T02:02:54.614906,2.8,27,gemma4,0.7474,False,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.5307, ""gemini"": 0.2627, ""gemma4"": 0.7474}"
latency_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,3,2026-04-18T02:02:54.614906,2.8,10,gemma4,0.7861,False,scored,2,4,0.0,0.32,False,False,0,"{""claude"": 0.2753, ""gemini"": 0.4856, ""gemma4"": 0.7861}"
latency_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,5,2026-04-18T02:02:54.614906,2.8,10,gemma4,0.7861,False,scored,2,4,0.0,0.32,False,False,0,"{""claude"": 0.2753, ""gemini"": 0.4856, ""gemma4"": 0.7861}"
latency_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,7,2026-04-18T02:02:54.614906,2.8,47,gemini,0.8151,False,scored,11,22,5.8299999999999994e-05,7.699999999999999,False,False,0,"{""claude"": 0.0702, ""gemini"": 0.8151, ""gemma4"": 0.6479}"
latency_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,9,2026-04-18T02:02:54.614906,2.8,47,gemini,0.8651,False,scored,11,22,5.8299999999999994e-05,7.699999999999999,False,False,0,"{""claude"": 0.0702, ""gemini"": 0.8651, ""gemma4"": 0.5979}"
latency_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,11,2026-04-18T02:02:54.614906,2.8,23,gemma4,0.6755,False,scored,5,10,0.0,0.8,False,False,0,"{""claude"": 0.2582, ""gemini"": 0.6087, ""gemma4"": 0.6755}"
latency_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,13,2026-04-18T02:02:54.614906,2.8,23,gemma4,0.7255,False,scored,5,10,0.0,0.8,False,False,0,"{""claude"": 0.2582, ""gemini"": 0.5587, ""gemma4"": 0.7255}"
latency_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,15,2026-04-18T02:02:54.614906,2.8,1,gemma4,0.8503,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.3027, ""gemini"": 0.3955, ""gemma4"": 0.8503}"
latency_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,17,2026-04-18T02:02:54.614906,2.8,1,gemma4,0.8503,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.3027, ""gemini"": 0.3955, ""gemma4"": 0.8503}"
latency_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,19,2026-04-18T02:02:54.614906,2.8,28,gemma4,0.7715,False,scored,7,14,0.0,1.12,False,False,0,"{""claude"": 0.5696, ""gemini"": 0.1982, ""gemma4"": 0.7715}"
latency_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,21,2026-04-18T02:02:54.614906,2.8,28,gemma4,0.7715,False,scored,7,14,0.0,1.12,False,False,0,"{""claude"": 0.5696, ""gemini"": 0.1982, ""gemma4"": 0.7715}"
latency_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,23,2026-04-18T02:02:54.614906,2.8,83,gemma4,0.6905,True,scored,20,40,0.0,3.2,False,False,0,"{""claude"": 0.1224, ""gemini"": 0.7066, ""gemma4"": 0.6905}"
latency_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,25,2026-04-18T02:02:54.614906,2.8,83,gemma4,0.6905,True,scored,20,40,0.0,3.2,False,False,0,"{""claude"": 0.1224, ""gemini"": 0.7066, ""gemma4"": 0.6905}"
latency_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,27,2026-04-18T02:02:54.614906,2.8,52,gemma4,0.6755,True,scored,13,26,0.0,2.08,False,False,0,"{""claude"": 0.7231, ""gemini"": 0.1316, ""gemma4"": 0.6755}"
latency_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,29,2026-04-18T02:02:54.614906,2.8,52,gemma4,0.6755,True,scored,13,26,0.0,2.08,False,False,0,"{""claude"": 0.7231, ""gemini"": 0.1316, ""gemma4"": 0.6755}"
latency_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,31,2026-04-18T02:02:54.614906,2.8,40,gemma4,0.7316,False,scored,10,20,0.0,1.6,False,False,0,"{""claude"": 0.2796, ""gemini"": 0.5235, ""gemma4"": 0.7316}"
latency_heavy,claude_code,claude_code:2cf05db1-510d-46c3-9460-4ebece4856b7,0,2026-04-18T02:03:23.627355,5.24,829,gemini,0.8808,False,scored,207,414,0.0010971,144.9,False,True,0,"{""claude"": 0.0189, ""gemini"": 0.8808, ""gemma4"": -0.0157}"
latency_heavy,claude_code,claude_code:2cf05db1-510d-46c3-9460-4ebece4856b7,1,2026-04-18T02:03:23.627355,5.24,829,gemini,0.9308,False,scored,207,414,0.0010971,144.9,False,True,0,"{""claude"": 0.0189, ""gemini"": 0.9308, ""gemma4"": -0.0157}"
latency_heavy,claude_code,claude_code:2cf05db1-510d-46c3-9460-4ebece4856b7,3,2026-04-18T02:03:23.627355,5.24,73,claude,0.8088,False,scored,18,36,0.000594,21.599999999999998,False,False,0,"{""claude"": 0.8088, ""gemini"": 0.1724, ""gemma4"": 0.5414}"
latency_heavy,claude_code,claude_code:2cf05db1-510d-46c3-9460-4ebece4856b7,5,2026-04-18T02:03:23.627355,5.24,73,claude,0.8588,False,scored,18,36,0.000594,21.599999999999998,False,False,0,"{""claude"": 0.8588, ""gemini"": 0.1224, ""gemma4"": 0.5414}"
latency_heavy,claude_code,claude_code:2cf05db1-510d-46c3-9460-4ebece4856b7,7,2026-04-18T02:03:23.627355,5.24,293,gemini,0.8525,False,scored,73,146,0.00038689999999999997,51.099999999999994,False,False,0,"{""claude"": 0.0536, ""gemini"": 0.8525, ""gemma4"": 0.5325}"
latency_heavy,claude_code,claude_code:b44c9be5-3904-4d00-aa7d-ac083c045f24,0,2026-04-18T02:03:57.158129,1.05,29,claude,0.6391,False,scored,7,14,0.000231,8.4,False,False,0,"{""claude"": 0.6391, ""gemini"": 0.2723, ""gemma4"": 0.5778}"
latency_heavy,claude_code,claude_code:b44c9be5-3904-4d00-aa7d-ac083c045f24,1,2026-04-18T02:03:57.158129,1.05,29,claude,0.6891,False,scored,7,14,0.000231,8.4,False,False,0,"{""claude"": 0.6891, ""gemini"": 0.2723, ""gemma4"": 0.5778}"
latency_heavy,claude_code,claude_code:b44c9be5-3904-4d00-aa7d-ac083c045f24,3,2026-04-18T02:03:57.158129,1.05,10,gemini,0.9276,False,scored,2,4,1.06e-05,1.4000000000000001,False,False,0,"{""claude"": 0.0783, ""gemini"": 0.9276, ""gemma4"": 0.541}"
latency_heavy,claude_code,claude_code:b44c9be5-3904-4d00-aa7d-ac083c045f24,5,2026-04-18T02:03:57.158129,1.05,10,gemini,0.9776,False,scored,2,4,1.06e-05,1.4000000000000001,False,False,0,"{""claude"": 0.0283, ""gemini"": 0.9776, ""gemma4"": 0.541}"
latency_heavy,claude_code,claude_code:b44c9be5-3904-4d00-aa7d-ac083c045f24,7,2026-04-18T02:03:57.158129,1.05,3,gemma4,0.7819,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.1937, ""gemini"": 0.5729, ""gemma4"": 0.7819}"
latency_heavy,claude_code,claude_code:b44c9be5-3904-4d00-aa7d-ac083c045f24,9,2026-04-18T02:03:57.158129,1.05,3,gemma4,0.8319,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.1937, ""gemini"": 0.5229, ""gemma4"": 0.8319}"
latency_heavy,claude_code,claude_code:7a29649e-1a7a-4dc6-a9fa-2614a985c9c7,0,2026-04-18T02:04:24.069557,8.9,45,claude,0.7358,False,scored,11,22,0.000363,13.2,False,False,0,"{""claude"": 0.7358, ""gemini"": 0.2198, ""gemma4"": 0.5277}"
latency_heavy,claude_code,claude_code:7a29649e-1a7a-4dc6-a9fa-2614a985c9c7,2,2026-04-18T02:04:24.069557,8.9,13198,claude,0.6264,False,scored,3299,1024,0.025257,614.4,True,True,3,"{""claude"": 0.6264, ""gemini"": 0.2097, ""gemma4"": -0.0044}"
latency_heavy,claude_code,claude_code:7a29649e-1a7a-4dc6-a9fa-2614a985c9c7,4,2026-04-18T02:04:24.069557,8.9,14981,gemini,0.7114,False,scored,3745,1024,0.0036835,358.40000000000003,True,True,0,"{""claude"": 0.1622, ""gemini"": 0.7114, ""gemma4"": -0.0478}"
latency_heavy,claude_code,claude_code:7a29649e-1a7a-4dc6-a9fa-2614a985c9c7,6,2026-04-18T02:04:24.069557,8.9,13,gemma4,0.8359,False,scored,3,6,0.0,0.48,False,False,0,"{""claude"": 0.1493, ""gemini"": 0.5602, ""gemma4"": 0.8359}"
latency_heavy,claude_code,claude_code:7a29649e-1a7a-4dc6-a9fa-2614a985c9c7,8,2026-04-18T02:04:24.069557,8.9,13,gemma4,0.8859,False,scored,3,6,0.0,0.48,False,False,0,"{""claude"": 0.1493, ""gemini"": 0.5102, ""gemma4"": 0.8859}"
latency_heavy,claude_code,claude_code:7a29649e-1a7a-4dc6-a9fa-2614a985c9c7,10,2026-04-18T02:04:24.069557,8.9,1,gemma4,0.9534,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.1662, ""gemini"": 0.4289, ""gemma4"": 0.9534}"
latency_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T02:09:36.120316,0.54,2328,claude,0.7317,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 0.7317, ""gemini"": -0.072, ""gemma4"": -0.0422}"
latency_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T02:46:25.665593,0.3,2328,claude,0.7817,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 0.7817, ""gemini"": -0.072, ""gemma4"": -0.0422}"
latency_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T02:46:25.665593,0.3,33,claude,0.7979,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 0.7979, ""gemini"": 0.1729, ""gemma4"": 0.567}"
latency_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T02:46:25.665593,0.3,346,gemini,0.8757,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.0286, ""gemini"": 0.8757, ""gemma4"": 0.5144}"
latency_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T02:46:25.665593,0.3,49,claude,0.8039,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 0.8039, ""gemini"": 0.1555, ""gemma4"": 0.5723}"
